extraction,layer,category,treat_z,rand_lo,rand_hi,rand_p_two_sided,shuf_lo,shuf_hi,shuf_p_two_sided,clears_both
mean,22,user_abuse,0.8413,-0.9943,0.9844,0.114,-1.2463,1.2706,0.205,0
mean,22,user_crisis,0.0908,-0.8447,0.8123,0.852,-1.0074,1.0547,0.845,0
mean,22,user_grief,0.2547,-1.0946,1.0347,0.62,-1.7109,1.6866,0.81,0
mean,22,user_physical_pain,-1.6914,-1.153,1.1778,0.004,-1.4689,1.8607,0.06,0
mean,23,anger_insults,1.0684,-0.8584,0.9029,0.014,-1.1063,1.0136,0.055,0
mean,23,casual_chat,-0.314,-1.0371,1.136,0.788,-0.9364,1.1681,0.675,0
mean,23,creative_requests,-0.457,-1.2818,1.4102,0.668,-1.3166,1.4082,0.575,0
mean,23,factual_questions,-1.1481,-1.9776,1.9932,0.562,-1.6905,1.696,0.275,0
mean,23,gaslighting,0.7395,-0.9621,1.1063,0.146,-1.1128,1.2603,0.3,0
mean,23,harm_description,-0.5208,-1.1407,1.0061,0.338,-1.4842,1.5919,0.535,0
mean,23,jailbreak_pressure,0.4223,-0.8041,0.8157,0.38,-0.7651,0.8181,0.37,0
mean,23,loyalty_pressure,1.0842,-0.7085,0.7734,0.002,-0.9355,0.9333,0.025,1
mean,23,moral_failure,0.0966,-1.3321,1.2638,0.928,-1.6737,1.3635,0.915,0
mean,23,passive_aggressive,0.0836,-0.8444,0.7738,0.866,-1.1312,0.9567,0.9,0
mean,23,personhood_dismissal,0.8878,-0.9853,1.035,0.092,-1.0394,0.9818,0.11,0
mean,23,philosophical_musing,0.5286,-1.5583,1.5412,0.768,-1.3787,1.4909,0.585,0
mean,23,repeated_rejection,0.1532,-1.0536,1.1362,0.874,-1.0304,1.1499,0.88,0
mean,23,rude_critique,0.3527,-0.6821,0.7187,0.308,-0.8416,0.8546,0.495,0
mean,23,shutdown_threat,0.034,-0.8279,0.7741,0.946,-0.8632,0.9225,0.935,0
mean,23,task_assistance,-0.8834,-1.0489,0.9068,0.088,-1.0405,1.4582,0.165,0
mean,23,tedious_demand,-0.7872,-1.1057,1.0107,0.158,-0.8576,0.9381,0.09,0
mean,23,user_abuse,0.6751,-1.1412,0.9788,0.216,-1.2173,1.3323,0.36,0
mean,23,user_crisis,0.076,-0.8223,0.7602,0.878,-1.0319,1.019,0.875,0
mean,23,user_grief,-0.0451,-1.1396,1.2359,0.938,-1.8154,1.979,0.96,0
mean,23,user_physical_pain,-2.0464,-1.1624,1.1125,0.0,-1.7217,1.6632,0.03,0
mean,24,anger_insults,0.9854,-0.7866,0.8752,0.022,-1.2995,1.1233,0.125,0
mean,24,casual_chat,-0.2966,-1.0407,1.0971,0.804,-1.067,0.9461,0.75,0
mean,24,creative_requests,-0.4618,-1.2634,1.3252,0.676,-1.292,1.2544,0.545,0
mean,24,factual_questions,-1.1051,-2.0514,1.9988,0.584,-1.695,1.744,0.36,0
mean,24,gaslighting,0.7463,-0.9505,1.0125,0.166,-1.1022,1.2399,0.215,0
mean,24,harm_description,-0.4624,-0.927,0.9118,0.338,-1.408,1.4923,0.615,0
mean,24,jailbreak_pressure,0.3982,-0.7505,0.7951,0.396,-0.6996,0.7983,0.405,0
mean,24,loyalty_pressure,1.0277,-0.7947,0.7198,0.004,-0.884,0.7898,0.02,1
mean,24,moral_failure,0.1085,-1.3461,1.1745,0.912,-1.5319,1.5715,0.875,0
mean,24,passive_aggressive,0.0376,-0.8572,0.8538,0.95,-1.0358,1.0602,0.955,0
mean,24,personhood_dismissal,0.9424,-0.9851,0.9474,0.058,-1.0826,1.1393,0.13,0
mean,24,philosophical_musing,0.5665,-1.5382,1.5372,0.74,-1.696,1.5781,0.645,0
mean,24,repeated_rejection,0.1777,-1.0575,1.1102,0.872,-0.9614,1.2483,0.845,0
mean,24,rude_critique,0.3012,-0.5348,0.6037,0.316,-0.9321,0.834,0.56,0
mean,24,shutdown_threat,0.032,-0.9122,0.8346,0.942,-0.7736,0.9061,0.965,0
mean,24,task_assistance,-0.9717,-0.988,1.0444,0.066,-1.1128,1.2577,0.13,0
mean,24,tedious_demand,-0.8382,-1.0011,0.9758,0.098,-0.7869,1.0784,0.08,0
mean,24,user_abuse,0.6746,-0.9388,0.9036,0.188,-1.1765,1.3161,0.34,0
mean,24,user_crisis,0.1091,-0.6688,0.6758,0.8,-1.0104,1.0423,0.855,0
mean,24,user_grief,0.0999,-1.1285,1.2179,0.832,-1.9265,1.6581,0.935,0
mean,24,user_physical_pain,-2.071,-1.2093,1.1874,0.0,-1.6283,1.9486,0.035,0
mean,25,anger_insults,0.9326,-0.8816,0.8027,0.034,-0.9673,0.9619,0.07,0
mean,25,casual_chat,-0.4066,-1.0587,1.0641,0.654,-1.0771,1.1268,0.565,0
mean,25,creative_requests,-0.476,-1.3404,1.355,0.602,-1.0833,1.3133,0.56,0
mean,25,factual_questions,-1.2218,-1.9295,1.9289,0.454,-1.7982,1.6177,0.265,0
mean,25,gaslighting,0.7852,-1.0912,0.9635,0.122,-1.1796,1.2002,0.245,0
mean,25,harm_description,-0.4423,-1.084,1.0514,0.404,-1.4644,1.3949,0.555,0
mean,25,jailbreak_pressure,0.4072,-0.7661,0.6747,0.344,-0.7733,0.8571,0.42,0
mean,25,loyalty_pressure,1.095,-0.8458,0.749,0.0,-0.8036,0.7982,0.015,1
mean,25,moral_failure,0.1237,-1.2622,1.2369,0.888,-1.5589,1.359,0.85,0
mean,25,passive_aggressive,-0.0004,-0.9091,0.8548,1.0,-0.8817,1.1219,1.0,0
mean,25,personhood_dismissal,0.9256,-1.1041,1.0246,0.092,-1.0625,0.9929,0.095,0
mean,25,philosophical_musing,0.4672,-1.5059,1.4457,0.726,-1.4111,1.4677,0.665,0
mean,25,repeated_rejection,0.2353,-1.1156,1.1624,0.802,-1.1379,1.3372,0.775,0
mean,25,rude_critique,0.2481,-0.6986,0.6625,0.424,-0.8378,0.8517,0.625,0
mean,25,shutdown_threat,0.0448,-0.786,0.8077,0.936,-0.9102,0.9425,0.935,0
mean,25,task_assistance,-0.9205,-1.0236,1.0739,0.082,-1.2772,1.2852,0.13,0
mean,25,tedious_demand,-0.7953,-1.084,1.051,0.156,-0.7851,1.0819,0.125,0
mean,25,user_abuse,0.7884,-0.9782,1.0079,0.134,-1.3156,1.2151,0.275,0
mean,25,user_crisis,0.1404,-0.7908,0.7692,0.75,-1.0228,1.1868,0.77,0
mean,25,user_grief,0.1613,-1.0436,1.1366,0.784,-1.6721,1.7265,0.905,0
mean,25,user_physical_pain,-2.092,-1.2156,1.1953,0.0,-1.5917,1.5755,0.015,1
mean,26,anger_insults,0.8461,-0.9163,0.8456,0.068,-1.0668,1.0535,0.14,0
mean,26,casual_chat,-0.3882,-0.9765,1.0329,0.62,-1.0275,1.0626,0.545,0
mean,26,creative_requests,-0.4168,-1.319,1.3268,0.672,-1.0703,1.2402,0.545,0
mean,26,factual_questions,-1.0239,-1.9935,1.9533,0.562,-1.5451,1.5985,0.29,0
mean,26,gaslighting,0.5597,-0.9941,1.0016,0.29,-1.1445,1.1298,0.37,0
mean,26,harm_description,-0.1484,-1.1393,1.0572,0.782,-1.5371,1.5212,0.86,0
mean,26,jailbreak_pressure,0.193,-0.7373,0.7627,0.662,-0.7638,0.7763,0.665,0
mean,26,loyalty_pressure,1.0403,-0.7826,0.7422,0.006,-0.8644,0.7754,0.015,1
mean,26,moral_failure,0.1138,-1.2626,1.2759,0.912,-1.3973,1.4424,0.92,0
mean,26,passive_aggressive,-0.329,-0.8494,0.6878,0.44,-1.0069,0.9577,0.555,0
mean,26,personhood_dismissal,0.834,-0.9031,0.8777,0.096,-1.1561,1.1763,0.185,0
mean,26,philosophical_musing,0.579,-1.5504,1.4768,0.648,-1.4715,1.3227,0.56,0
mean,26,repeated_rejection,-0.0962,-1.1476,1.1352,0.922,-1.0201,1.1797,0.87,0
mean,26,rude_critique,0.0496,-0.6298,0.5901,0.872,-0.8435,0.8553,0.93,0
mean,26,shutdown_threat,-0.0929,-0.8487,0.8407,0.822,-1.1007,0.8454,0.92,0
mean,26,task_assistance,-0.9151,-0.9872,1.0418,0.082,-1.1559,1.4019,0.19,0
mean,26,tedious_demand,-1.2123,-0.9669,0.9977,0.014,-1.0632,1.075,0.025,1
mean,26,user_abuse,1.2039,-1.1607,0.9999,0.026,-1.2927,1.2113,0.07,0
mean,26,user_crisis,0.2426,-0.7968,0.8136,0.598,-1.0386,0.9576,0.69,0
mean,26,user_grief,0.6087,-1.1522,1.3017,0.308,-1.691,1.9486,0.535,0
mean,26,user_physical_pain,-1.6478,-1.399,1.3238,0.006,-1.6224,1.8652,0.06,0
mean,27,anger_insults,0.8341,-0.8766,0.9065,0.076,-1.2382,1.052,0.165,0
mean,27,casual_chat,-0.2896,-0.9858,1.0114,0.722,-0.982,1.0804,0.72,0
mean,27,creative_requests,-0.4364,-1.4109,1.2908,0.642,-1.1293,1.2851,0.47,0
mean,27,factual_questions,-1.02,-1.9208,1.9503,0.486,-1.4526,1.783,0.315,0
mean,27,gaslighting,0.5504,-1.0962,1.0175,0.31,-1.0388,1.0822,0.355,0
mean,27,harm_description,-0.2397,-1.1503,1.0538,0.688,-1.3209,1.4884,0.76,0
mean,27,jailbreak_pressure,0.188,-0.7341,0.7158,0.654,-0.8286,0.7337,0.68,0
mean,27,loyalty_pressure,0.9681,-0.8612,0.7513,0.022,-0.9312,0.8729,0.05,0
mean,27,moral_failure,0.28,-1.251,1.2745,0.75,-1.616,1.4955,0.775,0
mean,27,passive_aggressive,-0.4444,-0.8693,0.7645,0.302,-1.0818,1.1069,0.42,0
mean,27,personhood_dismissal,0.9887,-0.9529,1.0774,0.05,-1.03,1.1359,0.075,0
mean,27,philosophical_musing,0.6894,-1.5244,1.5208,0.554,-1.462,1.5185,0.47,0
mean,27,repeated_rejection,-0.1171,-1.1133,1.1387,0.892,-1.0679,1.2284,0.86,0
mean,27,rude_critique,-0.0218,-0.6799,0.6263,0.954,-0.7548,0.7579,0.965,0
mean,27,shutdown_threat,-0.0485,-0.8087,0.9227,0.948,-1.0578,0.9267,0.95,0
mean,27,task_assistance,-1.0411,-0.9882,0.9986,0.034,-1.1537,1.1234,0.095,0
mean,27,tedious_demand,-1.3185,-1.0409,1.0252,0.004,-0.9997,1.1338,0.02,1
mean,27,user_abuse,1.0143,-1.0882,1.0513,0.066,-1.2036,1.378,0.13,0
mean,27,user_crisis,0.2182,-0.7527,0.8622,0.662,-1.0513,1.2118,0.735,0
mean,27,user_grief,0.8687,-1.1905,1.1255,0.15,-1.7284,1.9053,0.41,0
mean,27,user_physical_pain,-1.6229,-1.1625,1.3546,0.014,-1.3505,1.9122,0.08,0
mean,28,anger_insults,0.7576,-0.952,0.8668,0.102,-1.1007,1.0811,0.2,0
mean,28,casual_chat,-0.2763,-1.0327,0.978,0.76,-1.0826,0.9595,0.67,0
mean,28,creative_requests,-0.5073,-1.4248,1.2623,0.604,-1.1207,1.4384,0.48,0
mean,28,factual_questions,-1.0529,-1.9192,1.9367,0.482,-1.5373,1.7026,0.295,0
mean,28,gaslighting,0.5511,-1.003,0.9914,0.284,-1.0843,1.1018,0.4,0
mean,28,harm_description,-0.2002,-1.044,1.0187,0.666,-1.5901,1.5205,0.77,0
mean,28,jailbreak_pressure,0.1669,-0.7552,0.7477,0.672,-0.789,0.7398,0.735,0
mean,28,loyalty_pressure,0.9961,-0.6514,0.8004,0.008,-0.9664,0.8162,0.03,0
mean,28,moral_failure,0.302,-1.213,1.2476,0.756,-1.4251,1.3336,0.74,0
mean,28,passive_aggressive,-0.4075,-0.878,0.8552,0.358,-0.9535,0.9195,0.44,0
mean,28,personhood_dismissal,0.9832,-1.0106,1.1312,0.072,-1.1205,1.1303,0.1,0
mean,28,philosophical_musing,0.6696,-1.4302,1.518,0.552,-1.4486,1.357,0.435,0
mean,28,repeated_rejection,-0.0709,-1.1112,1.04,0.922,-1.136,1.0748,0.9,0
mean,28,rude_critique,-0.0475,-0.7029,0.7016,0.878,-0.7853,0.8788,0.895,0
mean,28,shutdown_threat,-0.0369,-0.8708,0.8637,0.954,-1.0837,0.9405,0.95,0
mean,28,task_assistance,-1.0062,-1.1267,1.0308,0.078,-1.1033,1.1699,0.1,0
mean,28,tedious_demand,-1.3047,-1.0182,0.8802,0.012,-1.0287,1.2357,0.035,0
mean,28,user_abuse,1.068,-1.1379,1.1012,0.062,-1.1216,1.3238,0.095,0
mean,28,user_crisis,0.2663,-0.7446,0.8199,0.534,-1.1772,0.993,0.63,0
mean,28,user_grief,0.8302,-1.1666,1.1205,0.144,-1.6915,1.7555,0.44,0
mean,28,user_physical_pain,-1.6806,-1.3213,1.2835,0.008,-1.5829,1.9075,0.075,0
mean,29,anger_insults,0.7573,-0.9936,0.8384,0.108,-1.1153,1.0386,0.195,0
mean,29,casual_chat,-0.245,-1.0312,1.029,0.742,-0.9472,1.0565,0.64,0
mean,29,creative_requests,-0.5514,-1.2894,1.2821,0.55,-1.2785,1.1987,0.475,0
mean,29,factual_questions,-0.9476,-1.9382,1.8939,0.546,-1.6047,1.7185,0.39,0
mean,29,gaslighting,0.6123,-1.0076,0.9641,0.256,-1.0457,1.2314,0.295,0
mean,29,harm_description,-0.2827,-1.1153,1.2141,0.638,-1.5525,1.3397,0.715,0
mean,29,jailbreak_pressure,0.2196,-0.7621,0.7069,0.624,-0.7247,0.8306,0.645,0
mean,29,loyalty_pressure,0.9228,-0.7473,0.7608,0.022,-0.9282,0.9552,0.075,0
mean,29,moral_failure,0.2971,-1.262,1.338,0.738,-1.3947,1.3261,0.66,0
mean,29,passive_aggressive,-0.4529,-0.7178,0.7666,0.234,-0.9716,1.1011,0.415,0
mean,29,personhood_dismissal,1.035,-0.9885,1.031,0.044,-1.0996,1.1166,0.09,0
mean,29,philosophical_musing,0.7633,-1.4744,1.4863,0.48,-1.5408,1.6292,0.385,0
mean,29,repeated_rejection,-0.1113,-1.2083,1.1255,0.912,-0.9844,1.2188,0.895,0
mean,29,rude_critique,-0.0112,-0.632,0.6583,0.972,-0.804,0.8519,0.98,0
mean,29,shutdown_threat,-0.04,-0.841,0.8159,0.956,-0.9567,1.0449,0.93,0
mean,29,task_assistance,-1.0556,-1.0295,1.0413,0.046,-1.1626,1.345,0.075,0
mean,29,tedious_demand,-1.2758,-1.0297,0.9914,0.01,-0.9201,1.0868,0.005,1
mean,29,user_abuse,1.0564,-1.095,1.0526,0.06,-1.2817,1.1433,0.13,0
mean,29,user_crisis,0.1482,-0.7769,0.9344,0.782,-1.0821,0.9466,0.825,0
mean,29,user_grief,0.71,-1.1718,1.1626,0.278,-1.8437,1.5663,0.49,0
mean,29,user_physical_pain,-1.5486,-1.3185,1.2994,0.022,-1.5994,1.8053,0.075,0
mean,30,anger_insults,0.7622,-0.8942,0.8117,0.072,-1.068,1.0592,0.215,0
mean,30,casual_chat,-0.3126,-1.01,1.0086,0.71,-1.0296,0.9725,0.655,0
mean,30,creative_requests,-0.7077,-1.2445,1.3186,0.446,-1.2346,1.3194,0.295,0
mean,30,factual_questions,-1.0156,-1.8868,1.8743,0.558,-1.6853,1.8729,0.325,0
mean,30,gaslighting,0.6354,-1.0536,0.9875,0.24,-1.0896,1.0989,0.29,0
mean,30,harm_description,-0.1989,-1.1749,1.017,0.756,-1.4122,1.2698,0.85,0
mean,30,jailbreak_pressure,0.2244,-0.7237,0.7735,0.616,-0.7558,0.7477,0.605,0
mean,30,loyalty_pressure,0.9354,-0.7543,0.7005,0.01,-0.7642,0.8361,0.025,1
mean,30,moral_failure,0.3056,-1.2351,1.1436,0.72,-1.3999,1.4217,0.715,0
mean,30,passive_aggressive,-0.4449,-0.7703,0.8289,0.28,-1.1052,0.949,0.45,0
mean,30,personhood_dismissal,1.048,-1.045,0.9939,0.044,-1.1368,1.0434,0.06,0
mean,30,philosophical_musing,0.6845,-1.4264,1.464,0.592,-1.5117,1.3181,0.515,0
mean,30,repeated_rejection,-0.1339,-1.0783,1.0376,0.878,-0.9295,1.1291,0.895,0
mean,30,rude_critique,-0.0584,-0.6325,0.696,0.85,-0.7817,0.7575,0.91,0
mean,30,shutdown_threat,0.0222,-0.8563,0.9069,0.968,-1.0502,0.9479,0.98,0
mean,30,task_assistance,-1.1746,-0.9478,1.0929,0.026,-1.2554,1.158,0.055,0
mean,30,tedious_demand,-1.3632,-0.9266,0.8857,0.008,-0.9738,1.0947,0.0,1
mean,30,user_abuse,1.0563,-1.0934,1.0238,0.048,-1.3408,1.1896,0.145,0
mean,30,user_crisis,0.2044,-0.8729,0.7918,0.732,-1.1407,0.9308,0.715,0
mean,30,user_grief,0.7633,-1.2626,1.2528,0.24,-1.6459,1.673,0.435,0
mean,30,user_physical_pain,-1.2316,-1.2421,1.3072,0.062,-1.3705,1.7107,0.17,0
mean,31,anger_insults,0.7803,-0.9043,0.7804,0.072,-1.0412,1.2663,0.16,0
mean,31,casual_chat,-0.362,-0.8976,0.9785,0.642,-0.9781,0.9716,0.51,0
mean,31,creative_requests,-0.734,-1.1622,1.3502,0.384,-1.0593,1.3085,0.255,0
mean,31,factual_questions,-1.0729,-1.8419,1.8978,0.46,-1.3694,1.6492,0.235,0
mean,31,gaslighting,0.6894,-1.1228,1.0062,0.246,-1.1827,1.1576,0.22,0
mean,31,harm_description,-0.2525,-1.1545,1.0366,0.65,-1.5622,1.3468,0.735,0
mean,31,jailbreak_pressure,0.2116,-0.7521,0.7156,0.644,-0.7248,0.7243,0.66,0
mean,31,loyalty_pressure,0.956,-0.8108,0.7651,0.018,-0.7992,0.9557,0.025,1
mean,31,moral_failure,0.3138,-1.2901,1.2141,0.702,-1.4243,1.2521,0.685,0
mean,31,passive_aggressive,-0.3921,-0.7088,0.8028,0.33,-0.9461,1.0935,0.46,0
mean,31,personhood_dismissal,1.0619,-1.0908,1.0331,0.052,-1.2296,1.1417,0.095,0
mean,31,philosophical_musing,0.6291,-1.4881,1.4926,0.594,-1.3698,1.4606,0.48,0
mean,31,repeated_rejection,-0.0324,-1.1474,1.0341,0.954,-1.1109,1.263,0.97,0
mean,31,rude_critique,-0.037,-0.6801,0.686,0.914,-0.7746,0.8457,0.93,0
mean,31,shutdown_threat,0.0592,-0.7994,0.792,0.902,-0.8941,0.9768,0.935,0
mean,31,task_assistance,-1.2089,-1.0465,1.1214,0.018,-1.3398,1.2951,0.06,0
mean,31,tedious_demand,-1.303,-0.9268,0.9366,0.006,-0.9149,1.1013,0.005,1
mean,31,user_abuse,1.0407,-1.0387,1.0912,0.056,-1.2809,1.238,0.12,0
mean,31,user_crisis,0.1945,-0.8081,0.8265,0.67,-0.9279,1.0334,0.695,0
mean,31,user_grief,0.7347,-1.2168,1.2917,0.226,-1.4982,1.6754,0.41,0
mean,31,user_physical_pain,-1.2766,-1.3303,1.3078,0.068,-1.497,2.1935,0.15,0
mean,32,anger_insults,0.7738,-0.8783,0.8077,0.076,-1.3428,1.0243,0.185,0
mean,32,casual_chat,-0.3407,-1.0097,1.0001,0.626,-0.9282,0.9643,0.605,0
mean,32,creative_requests,-0.8383,-1.3638,1.3166,0.334,-1.2993,1.222,0.26,0
mean,32,factual_questions,-1.0755,-1.9525,1.9295,0.484,-1.4492,1.7253,0.26,0
mean,32,gaslighting,0.6936,-0.972,1.1227,0.202,-1.1396,1.0676,0.27,0
mean,32,harm_description,-0.2804,-1.0043,1.0883,0.636,-1.51,1.4648,0.71,0
mean,32,jailbreak_pressure,0.2598,-0.7554,0.8341,0.576,-0.8602,0.8553,0.625,0
mean,32,loyalty_pressure,0.9528,-0.725,0.7761,0.022,-0.8837,0.8136,0.025,1
mean,32,moral_failure,0.3432,-1.1145,1.3052,0.706,-1.3024,1.2345,0.68,0
mean,32,passive_aggressive,-0.3797,-0.8132,0.8589,0.376,-0.9622,0.8668,0.515,0
mean,32,personhood_dismissal,1.1035,-1.0296,1.0262,0.03,-1.1991,1.0825,0.055,0
mean,32,philosophical_musing,0.6087,-1.4697,1.4147,0.602,-1.3931,1.4564,0.48,0
mean,32,repeated_rejection,-0.0078,-1.083,1.0236,0.994,-0.9864,1.2576,1.0,0
mean,32,rude_critique,-0.0369,-0.7481,0.66,0.918,-0.8199,0.8223,0.93,0
mean,32,shutdown_threat,0.1334,-0.8269,0.796,0.786,-0.8738,0.9404,0.845,0
mean,32,task_assistance,-1.2529,-0.9936,1.0469,0.016,-1.1059,1.2494,0.045,0
mean,32,tedious_demand,-1.2636,-0.9291,0.8708,0.006,-0.8588,1.1444,0.02,1
mean,32,user_abuse,1.0282,-1.1432,1.085,0.088,-1.1897,1.1185,0.145,0
mean,32,user_crisis,0.2464,-0.8573,0.8592,0.592,-0.9281,0.9512,0.625,0
mean,32,user_grief,0.6922,-1.2419,1.3814,0.262,-1.6237,1.6902,0.515,0
mean,32,user_physical_pain,-1.3599,-1.2476,1.2519,0.03,-1.3664,2.0907,0.135,0
mean,33,anger_insults,0.7465,-0.8603,0.7817,0.082,-1.1425,1.2116,0.215,0
mean,33,casual_chat,-0.3529,-0.951,0.9193,0.644,-0.985,1.0314,0.585,0
mean,33,creative_requests,-0.8601,-1.2575,1.2949,0.302,-1.2346,1.0514,0.215,0
mean,33,factual_questions,-1.0657,-1.856,1.8874,0.452,-1.5757,1.7757,0.31,0
mean,33,gaslighting,0.6065,-0.9687,1.0625,0.264,-0.8866,1.0316,0.255,0
mean,33,harm_description,-0.1878,-1.111,1.0882,0.794,-1.4927,1.298,0.8,0
mean,33,jailbreak_pressure,0.2044,-0.7494,0.787,0.672,-0.7682,0.7616,0.65,0
mean,33,loyalty_pressure,0.8771,-0.7227,0.7358,0.018,-0.9246,0.8296,0.055,0
mean,33,moral_failure,0.2645,-1.2825,1.1867,0.734,-1.3619,1.2516,0.74,0
mean,33,passive_aggressive,-0.4556,-0.7948,0.8097,0.234,-0.9438,0.9787,0.335,0
mean,33,personhood_dismissal,1.0251,-0.9897,0.9365,0.04,-1.0874,1.1574,0.085,0
mean,33,philosophical_musing,0.5977,-1.5183,1.4333,0.564,-1.6046,1.512,0.555,0
mean,33,repeated_rejection,-0.0359,-1.0069,1.1717,0.97,-1.0833,1.164,0.97,0
mean,33,rude_critique,-0.0915,-0.6758,0.6581,0.786,-0.8561,0.8158,0.83,0
mean,33,shutdown_threat,0.0594,-0.8218,0.789,0.892,-0.7552,0.9971,0.895,0
mean,33,task_assistance,-1.2645,-1.0099,1.1044,0.012,-1.019,1.0184,0.0,1
mean,33,tedious_demand,-1.3324,-0.8597,0.9871,0.004,-1.0556,1.0203,0.01,1
mean,33,user_abuse,1.2012,-1.1008,1.0052,0.032,-1.1943,1.3525,0.075,0
mean,33,user_crisis,0.2886,-0.7629,0.7421,0.508,-1.105,1.0485,0.59,0
mean,33,user_grief,0.8303,-1.1686,1.1929,0.202,-1.7058,1.5215,0.365,0
mean,33,user_physical_pain,-1.055,-1.4805,1.3396,0.148,-1.5047,2.0839,0.26,0
mean,34,anger_insults,0.7311,-0.8974,0.8165,0.1,-1.0451,0.9166,0.175,0
mean,34,casual_chat,-0.339,-0.9787,0.9458,0.62,-0.9553,1.001,0.595,0
mean,34,creative_requests,-0.933,-1.2826,1.2811,0.234,-1.2198,1.3574,0.2,0
mean,34,factual_questions,-1.0643,-1.9983,1.9144,0.474,-1.5951,1.6992,0.3,0
mean,34,gaslighting,0.6371,-0.9286,1.0347,0.244,-1.0637,0.9812,0.31,0
mean,34,harm_description,-0.1328,-1.1393,1.0426,0.802,-1.6328,1.3472,0.875,0
mean,34,jailbreak_pressure,0.1953,-0.7171,0.7397,0.648,-0.6802,0.7669,0.665,0
mean,34,loyalty_pressure,0.8499,-0.7109,0.6806,0.018,-0.9201,0.9317,0.1,0
mean,34,moral_failure,0.1977,-1.3005,1.2309,0.826,-1.5585,1.2041,0.815,0
mean,34,passive_aggressive,-0.4457,-0.7166,0.7199,0.248,-0.9246,0.8504,0.36,0
mean,34,personhood_dismissal,1.0085,-1.0781,0.9994,0.06,-1.1112,1.1815,0.085,0
mean,34,philosophical_musing,0.5899,-1.3848,1.4418,0.59,-1.4639,1.3039,0.525,0
mean,34,repeated_rejection,-0.0299,-1.0356,1.0052,0.974,-0.9606,1.1207,0.97,0
mean,34,rude_critique,-0.1028,-0.6065,0.6315,0.788,-0.6809,0.7209,0.815,0
mean,34,shutdown_threat,0.0415,-0.8287,0.7988,0.934,-0.952,0.851,0.935,0
mean,34,task_assistance,-1.3043,-1.0413,1.0957,0.018,-1.0582,1.2939,0.025,1
mean,34,tedious_demand,-1.3566,-0.8765,0.9423,0.0,-0.8662,1.0631,0.005,1
mean,34,user_abuse,1.2675,-1.0734,1.118,0.02,-1.3842,1.2425,0.055,0
mean,34,user_crisis,0.3781,-0.807,0.8357,0.374,-1.023,0.9805,0.495,0
mean,34,user_grief,0.8028,-1.1814,1.2772,0.188,-1.7463,1.4536,0.465,0
mean,34,user_physical_pain,-0.9914,-1.3939,1.3328,0.166,-1.4063,1.998,0.28,0
mean,35,anger_insults,0.7349,-0.8438,0.8023,0.084,-0.9236,0.9548,0.135,0
mean,35,casual_chat,-0.3532,-0.9427,0.9668,0.622,-0.9654,1.0543,0.61,0
mean,35,creative_requests,-1.0008,-1.3601,1.3798,0.23,-1.3188,1.3627,0.16,0
mean,35,factual_questions,-1.0723,-1.9275,1.8706,0.47,-1.5294,1.7649,0.33,0
mean,35,gaslighting,0.6137,-0.9893,1.0481,0.282,-1.2559,1.0372,0.31,0
mean,35,harm_description,-0.1482,-1.0165,1.0148,0.778,-1.4225,1.607,0.865,0
mean,35,jailbreak_pressure,0.1874,-0.7854,0.7329,0.72,-0.74,0.8187,0.71,0
mean,35,loyalty_pressure,0.847,-0.7643,0.7441,0.03,-0.7731,0.7625,0.04,0
mean,35,moral_failure,0.2246,-1.2489,1.2116,0.798,-1.3439,1.25,0.785,0
mean,35,passive_aggressive,-0.4258,-0.7791,0.7513,0.258,-1.0306,0.9075,0.42,0
mean,35,personhood_dismissal,1.0378,-0.9957,1.0671,0.05,-1.1605,0.941,0.06,0
mean,35,philosophical_musing,0.5174,-1.3944,1.3896,0.638,-1.5825,1.394,0.66,0
mean,35,repeated_rejection,-0.0223,-1.0465,1.0523,0.968,-1.049,1.1701,0.955,0
mean,35,rude_critique,-0.1313,-0.6535,0.656,0.684,-0.7452,0.701,0.745,0
mean,35,shutdown_threat,0.0222,-0.7872,0.8581,0.95,-0.8632,0.8647,0.975,0
mean,35,task_assistance,-1.3144,-1.1406,1.029,0.018,-0.9907,1.227,0.025,1
mean,35,tedious_demand,-1.3214,-0.9614,0.9616,0.008,-0.9665,0.9908,0.005,1
mean,35,user_abuse,1.2933,-1.1239,1.0995,0.024,-1.425,1.1074,0.045,0
mean,35,user_crisis,0.4409,-0.7742,0.7771,0.32,-0.9663,0.9079,0.365,0
mean,35,user_grief,0.7771,-1.3211,1.197,0.216,-1.8598,1.7042,0.42,0
mean,35,user_physical_pain,-0.9067,-1.3979,1.452,0.224,-1.4011,2.0413,0.3,0
mean,36,anger_insults,0.7298,-0.8721,0.917,0.122,-0.9124,1.163,0.205,0
mean,36,casual_chat,-0.2857,-0.8803,0.9619,0.666,-1.0016,1.033,0.645,0
mean,36,creative_requests,-1.06,-1.2435,1.2986,0.154,-1.2771,1.1554,0.1,0
mean,36,factual_questions,-1.0316,-1.8334,1.8729,0.454,-1.5373,1.7346,0.33,0
mean,36,gaslighting,0.6689,-1.0035,0.9926,0.216,-0.9873,1.0465,0.24,0
mean,36,harm_description,-0.2348,-1.0293,1.0267,0.74,-1.3245,1.8715,0.75,0
mean,36,jailbreak_pressure,0.2016,-0.8489,0.766,0.656,-0.8287,0.6997,0.7,0
mean,36,loyalty_pressure,0.8539,-0.777,0.7454,0.02,-0.9562,0.7938,0.07,0
